Name,CASRN_DTXSID,Identifier,SMILES_DTXSID,SMILES,MolecularFormula,MonoisotopicMass,InChI,InChIKey,DTXCID_MSready,EXPOCAST_MEDIAN_EXPOSURE_PREDICTION_MGperKG_BWperDAY,DATA_SOURCES,TOXCAST_PERCENT_ACTIVE,NUMBER_OF_PUBMED_ARTICLES,PUBCHEM_DATA_SOURCES,CPDAT_COUNT,KEMIMARKET,MASSBANKREF,NORMANPRI,STOFFIDENT,TOXCAST
N-(4-methylphenyl)furan-2-carboxamide,1982-62-3,DTXSID40354857,CC1=CC=C(NC(=O)C2=CC=CO2)C=C1,CC1=CC=C(NC(=O)C2=CC=CO2)C=C1,C12H11NO2,201.0789786,"InChI=1S/C12H11NO2/c1-9-4-6-10(7-5-9)13-12(14)11-3-2-8-15-11/h2-8H,1H3,(H,13,14)",ZYJTZRHZTQZSNP-UHFFFAOYSA-N,DTXCID10305917,-,2,-,-,39,-,-,-,-,-,-
"3-(2-Fluoroacryloyl)-4-(propan-2-yl)-1,3-oxazolidin-2-one",211444-51-8,DTXSID10719792,CC(C)C1COC(=O)N1C(=O)C(F)=C,CC(C)C1COC(=O)N1C(=O)C(F)=C,C9H12FNO3,201.0801214,"InChI=1S/C9H12FNO3/c1-5(2)7-4-14-9(13)11(7)8(12)6(3)10/h5,7H,3-4H2,1-2H3",ZRCQTCOWFNRTJC-UHFFFAOYSA-N,DTXCID10993676,-,1,-,-,7,-,-,-,-,-,-
2-{[5-Amino-2-(dimethylamino)-6-methylpyrimidin-4-yl]amino}ethan-1-ol,61604-15-7,DTXSID20815911,CN(C)C1=NC(C)=C(N)C(NCCO)=N1,CN(C)C1=NC(C)=C(N)C(NCCO)=N1,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-6-7(10)8(11-4-5-15)13-9(12-6)14(2)3/h15H,4-5,10H2,1-3H3,(H,11,12,13)",CWXSCOILMLVFDP-UHFFFAOYSA-N,DTXCID40766653,-,1,-,-,4,-,-,-,-,-,-
"N-[5-(3-Methylpentan-3-yl)-1H-1,2,4-triazol-3-yl]urea",89151-71-3,DTXSID80601251,CCC(C)(CC)C1=NC(NC(N)=O)=NN1,CCC(C)(CC)C1=NC(NC(N)=O)=NN1,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-4-9(3,5-2)6-11-8(14-13-6)12-7(10)15/h4-5H2,1-3H3,(H4,10,11,12,13,14,15)",HJKSEKLNKDERRA-UHFFFAOYSA-N,DTXCID90552008,-,1,-,-,8,-,-,-,-,-,-
"1,3,5-Triazine-2,4-diamine, N-ethyl-6-methoxy-N'-propyl-",87824-84-8,DTXSID00366835,CCCNC1=NC(OC)=NC(NCC)=N1,CCCNC1=NC(OC)=NC(NCC)=N1,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-4-6-11-8-12-7(10-5-2)13-9(14-8)15-3/h4-6H2,1-3H3,(H2,10,11,12,13,14)",IFOHPPLTDPGSFV-UHFFFAOYSA-N,DTXCID70317874,-,2,-,-,29,-,-,-,-,-,-
"1,3,5-Triazine-2,4-diamine, 6-ethoxy-N,N,N',N'-tetramethyl-",7710-31-8,DTXSID90405222,CCOC1=NC(=NC(=N1)N(C)C)N(C)C,CCOC1=NC(=NC(=N1)N(C)C)N(C)C,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-6-15-9-11-7(13(2)3)10-8(12-9)14(4)5/h6H2,1-5H3",NJWZZQNZTJKAHX-UHFFFAOYSA-N,DTXCID20356076,-,1,-,-,14,-,-,-,-,-,-
"1,3,5-Triazin-2(1H)-one, 4-((1,1-dimethylethyl)amino)-6-(ethylamino)-",66753-07-9,DTXSID20216888,CCNC1=NC(=O)N=C(NC(C)(C)C)N1,CCNC1=NC(=O)N=C(NC(C)(C)C)N1,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-5-10-6-11-7(13-8(15)12-6)14-9(2,3)4/h5H2,1-4H3,(H3,10,11,12,13,14,15)",OYTCZOJKXCTBHG-UHFFFAOYSA-N,DTXCID50139379,-,16,-,-,25,-,-,1,-,1,-
Atraton,1610-17-9,DTXSID0037493,CCNC1=NC(NC(C)C)=NC(OC)=N1,CCNC1=NC(NC(C)C)=NC(OC)=N1,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-5-10-7-12-8(11-6(2)3)14-9(13-7)15-4/h6H,5H2,1-4H3,(H2,10,11,12,13,14)",PXWUKZGIHQRDHL-UHFFFAOYSA-N,DTXCID8017493,6.76E-08,52,0,2,43,5,1,1,-,1,1
"1,3,5-Triazin-2(1H)-one, 4,6-bis((1-methylethyl)amino)-",7374-53-0,DTXSID40224061,CC(C)NC1=NC(=O)N=C(NC(C)C)N1,CC(C)NC1=NC(=O)N=C(NC(C)C)N1,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-5(2)10-7-12-8(11-6(3)4)14-9(15)13-7/h5-6H,1-4H3,(H3,10,11,12,13,14,15)",RUOTUMSRCIMLJK-UHFFFAOYSA-N,DTXCID40146552,-,10,-,-,26,-,-,1,-,1,-
"6-tert-Butyl-3,4-bis(methylamino)-1,2,4-triazin-5(4H)-one",93363-38-3,DTXSID80710695,CNN1C(NC)=NN=C(C1=O)C(C)(C)C,CNN1C(NC)=NN=C(C1=O)C(C)(C)C,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-9(2,3)6-7(15)14(11-5)8(10-4)13-12-6/h11H,1-5H3,(H,10,13)",TZHJIUXYXFVNDP-UHFFFAOYSA-N,DTXCID50661443,-,1,-,-,7,-,-,-,-,-,-
"s-Triazine, 4,6-diamino-2-hexoxy-",24126-20-3,DTXSID30178847,CCCCCCOC1=NC(N)=NC(N)=N1,CCCCCCOC1=NC(N)=NC(N)=N1,C9H17N5O,211.1433102,"InChI=1S/C9H17N5O/c1-2-3-4-5-6-15-9-13-7(10)12-8(11)14-9/h2-6H2,1H3,(H4,10,11,12,13,14)",ZKKLTSRYHIOSGF-UHFFFAOYSA-N,DTXCID90101338,-,3,-,-,11,-,-,-,-,-,-
1-(Di-tert-butylphosphanyl)-1H-pyrrole,139190-39-9,DTXSID30579916,CC(C)(C)P(N1C=CC=C1)C(C)(C)C,CC(C)(C)P(N1C=CC=C1)C(C)(C)C,C12H22NP,211.1489867,"InChI=1S/C12H22NP/c1-11(2,3)14(12(4,5)6)13-9-7-8-10-13/h7-10H,1-6H3",FJZYXQLJHQCBNO-UHFFFAOYSA-N,DTXCID10530681,-,1,-,-,6,-,-,-,-,-,-
"7-Ethyl-3-(2H-tetrazol-5-yl)pyrazolo[1,5-a]pyrimidine",632363-23-6,DTXSID20580475,CCC1=CC=NC2=C(C=NN12)C1=NNN=N1,CCC1=CC=NC2=C(C=NN12)C1=NNN=N1,C9H9N7,215.0919433,"InChI=1S/C9H9N7/c1-2-6-3-4-10-9-7(5-11-16(6)9)8-12-14-15-13-8/h3-5H,2H2,1H3,(H,12,13,14,15)",IYKAQIZJHGUAKK-UHFFFAOYSA-N,DTXCID20531240,-,1,-,-,11,-,-,-,-,-,-
"6-(3,5-Dimethyl-1H-pyrazol-1-yl)tetrazolo[1,5-b]pyridazine",52476-71-8,DTXSID80313463,CC1=NN(C(C)=C1)C1=NN2N=NN=C2C=C1,CC1=NN(C(C)=C1)C1=NN2N=NN=C2C=C1,C9H9N7,215.0919433,"InChI=1S/C9H9N7/c1-6-5-7(2)15(11-6)9-4-3-8-10-13-14-16(8)12-9/h3-5H,1-2H3",VOTYWMZGTLQYNU-UHFFFAOYSA-N,DTXCID80264587,-,2,-,-,9,-,-,-,-,-,-
N-{[3-(Trifluoromethyl)phenyl]methyl}cyclopropanamine,16065-24-0,DTXSID60588238,FC(F)(F)C1=CC=CC(CNC2CC2)=C1,FC(F)(F)C1=CC=CC(CNC2CC2)=C1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-3-1-2-8(6-9)7-15-10-4-5-10/h1-3,6,10,15H,4-5,7H2",AOMAZSZEDRDSIF-UHFFFAOYSA-N,DTXCID00539002,-,1,-,-,19,-,-,-,-,-,-
N-(Cyclopropylmethyl)-3-(trifluoromethyl)aniline,887590-43-4,DTXSID50585670,FC(F)(F)C1=CC(NCC2CC2)=CC=C1,FC(F)(F)C1=CC(NCC2CC2)=CC=C1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-2-1-3-10(6-9)15-7-8-4-5-8/h1-3,6,8,15H,4-5,7H2",CEMVDEPFTHQMEO-UHFFFAOYSA-N,DTXCID00536435,-,1,-,-,15,-,-,-,-,-,-
2-[2-(Trifluoromethyl)phenyl]pyrrolidine,524674-04-2,DTXSID40396777,FC(F)(F)C1=CC=CC=C1C1CCCN1,FC(F)(F)C1=CC=CC=C1C1CCCN1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-5-2-1-4-8(9)10-6-3-7-15-10/h1-2,4-5,10,15H,3,6-7H2",DRQIUNNVQDIWJF-UHFFFAOYSA-N,DTXCID70823405,-,2,-,-,36,-,-,-,-,-,-
2-[4-(trifluoromethyl)phenyl]pyrrolidine,298690-84-3,DTXSID70395238,FC(F)(F)C1=CC=C(C=C1)C1CCCN1,FC(F)(F)C1=CC=C(C=C1)C1CCCN1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-5-3-8(4-6-9)10-2-1-7-15-10/h3-6,10,15H,1-2,7H2",GSOGADJIIMVREB-UHFFFAOYSA-N,DTXCID70822958,-,2,-,-,63,-,-,-,-,-,-
2-Methyl-3-(trifluoromethyl)non-2-en-4-ynenitrile,201225-66-3,DTXSID90781472,CCCCC#CC(=C(C)C#N)C(F)(F)F,CCCCC#CC(=C(C)C#N)C(F)(F)F,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c1-3-4-5-6-7-10(9(2)8-15)11(12,13)14/h3-5H2,1-2H3",HSXCFXSLKIYGEQ-UHFFFAOYSA-N,DTXCID20732215,-,1,-,-,4,-,-,-,-,-,-
2-[3-(Trifluoromethyl)phenyl]pyrrolidine,109086-17-1,DTXSID20392717,FC(F)(F)C1=CC=CC(=C1)C1CCCN1,FC(F)(F)C1=CC=CC(=C1)C1CCCN1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-4-1-3-8(7-9)10-5-2-6-15-10/h1,3-4,7,10,15H,2,5-6H2",JLVNEMRUEAMGSZ-UHFFFAOYSA-N,DTXCID10822215,-,2,-,-,43,-,-,-,-,-,-
3-{[4-(Trifluoromethyl)phenyl]methyl}azetidine,937614-88-5,DTXSID50588388,FC(F)(F)C1=CC=C(CC2CNC2)C=C1,FC(F)(F)C1=CC=C(CC2CNC2)C=C1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)10-3-1-8(2-4-10)5-9-6-15-7-9/h1-4,9,15H,5-7H2",LKQSQGRQJBWRGK-UHFFFAOYSA-N,DTXCID90539152,-,1,-,-,11,-,-,-,-,-,-
3-[4-(trifluoromethyl)phenyl]pyrrolidine,1000198-76-4,DTXSID30397591,FC(F)(F)C1=CC=C(C=C1)C1CCNC1,FC(F)(F)C1=CC=C(C=C1)C1CCNC1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)10-3-1-8(2-4-10)9-5-6-15-7-9/h1-4,9,15H,5-7H2",MMHBTMCYKWWNNS-UHFFFAOYSA-N,DTXCID10823626,-,1,-,-,30,-,-,-,-,-,-
"5-Methyl-7-(trifluoromethyl)-1,2,3,4-tetrahydroisoquinoline",1280291-64-6,DTXSID00729562,CC1=CC(=CC2=C1CCNC2)C(F)(F)F,CC1=CC(=CC2=C1CCNC2)C(F)(F)F,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c1-7-4-9(11(12,13)14)5-8-6-15-3-2-10(7)8/h4-5,15H,2-3,6H2,1H3",NBDLNMJDDBMRSL-UHFFFAOYSA-N,DTXCID00680306,-,1,-,-,17,-,-,-,-,-,-
"Benzenemethanamine, N-[1-(trifluoromethyl)-2-propenyl]-",832722-35-7,DTXSID20463012,FC(F)(F)C(NCC1=CC=CC=C1)C=C,FC(F)(F)C(NCC1=CC=CC=C1)C=C,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c1-2-10(11(12,13)14)15-8-9-6-4-3-5-7-9/h2-7,10,15H,1,8H2",NPWVCBUMBXCWPG-UHFFFAOYSA-N,DTXCID801005237,-,1,-,-,11,-,-,-,-,-,-
1-[4-(trifluoromethyl)phenyl]pyrrolidine,113845-68-4,DTXSID50452611,FC(F)(F)C1=CC=C(C=C1)N1CCCC1,FC(F)(F)C1=CC=C(C=C1)N1CCCC1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-3-5-10(6-4-9)15-7-1-2-8-15/h3-6H,1-2,7-8H2",XAIOGMOTJLWPAJ-UHFFFAOYSA-N,DTXCID40403430,-,1,-,-,24,-,-,-,-,-,-
1-[4-(Trifluoromethyl)phenyl]cyclobutan-1-amine--hydrogen chloride (1/1),1270577-37-1,DTXSID10857244,Cl.NC1(CCC1)C1=CC=C(C=C1)C(F)(F)F,NC1(CCC1)C1=CC=C(C=C1)C(F)(F)F,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-4-2-8(3-5-9)10(15)6-1-7-10/h2-5H,1,6-7,15H2",XEYCCHKMMMJOHM-UHFFFAOYSA-N,DTXCID80908313,-,1,-,-,6,-,-,-,-,-,-
3-{[2-(Trifluoromethyl)phenyl]methyl}azetidine,937626-43-2,DTXSID00588378,FC(F)(F)C1=CC=CC=C1CC1CNC1,FC(F)(F)C1=CC=CC=C1CC1CNC1,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)10-4-2-1-3-9(10)5-8-6-15-7-8/h1-4,8,15H,5-7H2",XSKYCFKNAZOGIJ-UHFFFAOYSA-N,DTXCID40539142,-,1,-,-,15,-,-,-,-,-,-
1-[3-(Trifluoromethyl)phenyl]cyclobutan-1-amine--hydrogen chloride (1/1),1094218-35-5,DTXSID30857241,Cl.NC1(CCC1)C1=CC(=CC=C1)C(F)(F)F,NC1(CCC1)C1=CC(=CC=C1)C(F)(F)F,C11H12F3N,215.0921839,"InChI=1S/C11H12F3N/c12-11(13,14)9-4-1-3-8(7-9)10(15)5-2-6-10/h1,3-4,7H,2,5-6,15H2",YRMXYMIMWFKYSY-UHFFFAOYSA-N,DTXCID60908311,-,1,-,-,5,-,-,-,-,-,-
"1H-Pyrazole-4-diazonium, 2,3-dihydro-1,5-dimethyl-3-oxo-2-phenyl-",14051-47-9,DTXSID20480103,CN1N(C(=O)C([N+]#N)=C1C)C1=CC=CC=C1,CN1N(C(=O)C([N+]#N)=C1C)C1=CC=CC=C1,C11H11N4O,215.0927374,"InChI=1S/C11H11N4O/c1-8-10(13-12)11(16)15(14(8)2)9-6-4-3-5-7-9/h3-7H,1-2H3/q+1",YRLGOOQLYNOCCK-UHFFFAOYSA-N,DTXCID90430913,-,1,-,-,5,-,-,-,-,-,-
N-Butyl-6-chloro-3-hydrazinylpyridazin-4-amine,61261-44-7,DTXSID70615443,CCCCNC1=CC(Cl)=NN=C1NN,CCCCNC1=CC(Cl)=NN=C1NN,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-2-3-4-11-6-5-7(9)13-14-8(6)12-10/h5H,2-4,10H2,1H3,(H,11,13)(H,12,14)",CXYDZSRFHODMDZ-UHFFFAOYSA-N,DTXCID20566198,-,1,-,-,6,-,-,-,-,-,-
"6-Chloro-N~2~-ethyl-N~4~-propyl-1,3,5-triazine-2,4-diamine",90952-64-0,DTXSID60536638,CCCNC1=NC(Cl)=NC(NCC)=N1,CCCNC1=NC(Cl)=NC(NCC)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-3-5-11-8-13-6(9)12-7(14-8)10-4-2/h3-5H2,1-2H3,(H2,10,11,12,13,14)",MKPLRLYVGXPSQU-UHFFFAOYSA-N,DTXCID90487427,-,1,-,-,25,-,-,-,-,-,-
Polytriazine,72172-70-4,DTXSID00222508,CCNC1=NC(NCC)=NC(Cl)=N1.CCNC1=NC(NC(C)C)=NC(Cl)=N1.CC(C)NC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,10,-,-,-,-,-,-
Buvinol,51602-05-2,DTXSID10199555,OCCOC1=CC(Cl)=C(Cl)C=C1Cl.CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,6,-,-,-,-,-,-
Atrazine mixture with pendimethalin,60704-01-0,DTXSID10209527,CCNC1=NC(NC(C)C)=NC(Cl)=N1.CCC(CC)NC1=C(C=C(C)C(C)=C1[N+]([O-])=O)[N+]([O-])=O,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,6,-,-,11,-,-,-,-,-,-
Maizor,64867-15-8,DTXSID20215154,CCNC1=NC(NC(C)C)=NC(Cl)=N1.CCN(CC(C)=C)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,5,-,-,9,-,-,-,-,-,-
"Benzonitrile, 3,5-dibromo-4-hydroxy-, mixt. with 6-chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",75084-56-9,DTXSID20226063,OC1=C(Br)C=C(C=C1Br)C#N.CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,7,-,-,-,-,-,-
"s-Triazine, 2-chloro-4-(ethylamino)-6-(isopropylamino)-, monohydrochloride",15386-47-7,DTXSID30165459,Cl.CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,9,-,-,-,-,-,-
Anox M,128996-76-9,DTXSID50156021,NC1=NC=NN1.OC(=O)COC1=C(Cl)C=C(Cl)C=C1.CCNC1=NC(NC(C)C)=NC(Cl)=N1.CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,6,-,-,-,-,-,-
Atrazine mixture with butylate,8070-81-3,DTXSID50230512,CCNC1=NC(NC(C)C)=NC(Cl)=N1.CCSC(=O)N(CC(C)C)CC(C)C,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,3,-,-,-,-,-,-
"1,3,5-Triazine-2,4-diamine, 6-chloro-N,N'-diethyl-, mixt. with 6-chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",39331-45-8,DTXSID60192556,CCNC1=NC(NCC)=NC(Cl)=N1.CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,6,-,-,5,-,-,-,-,-,-
"Acetic acid, (2,4,5-trichlorophenoxy)-, mixt. with 6-chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",39283-62-0,DTXSID70192527,CCNC1=NC(NC(C)C)=NC(Cl)=N1.OC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,4,-,-,4,-,-,-,-,-,-
Atrazine mixture with terbutryn,8066-10-2,DTXSID70230473,CCNC1=NC(NC(C)C)=NC(Cl)=N1.CCNC1=NC(NC(C)(C)C)=NC(SC)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,7,-,-,10,-,-,-,-,-,-
Marksman,160544-50-3,DTXSID80166936,CNC.COC1=C(Cl)C=CC(Cl)=C1C(O)=O.CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,8,-,-,-,-,-,-
Bentazon / atrazine,75084-57-0,DTXSID80226064,CCNC1=NC(NC(C)C)=NC(Cl)=N1.CC(C)N1C(=O)C2=CC=CC=C2NS1(=O)=O,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,3,-,-,9,-,-,-,-,-,-
Atrazine,1912-24-9,DTXSID9020112,CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,6.56E-08,138,4.39,14356,156,194,1,1,-,1,1
Agelon,8073-77-6,DTXSID90230576,CCNC1=NC(NC(C)C)=NC(Cl)=N1.CSC1=NC(NC(C)C)=NC(NC(C)C)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,5,-,-,14,-,-,-,-,-,-
Toxurazine,88823-01-2,DTXSID90237343,NC1=NC=NN1.OCCOC1=CC(Cl)=C(Cl)C=C1Cl.CCNC1=NC(NC(C)C)=NC(Cl)=N1,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,DTXCID90112,-,7,-,1,7,-,-,-,-,-,-
GS 18183,34333-27-2,DTXSID00187906,CNC1=NC(NC(C)(C)C)=NC(Cl)=N1,CNC1=NC(NC(C)(C)C)=NC(Cl)=N1,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-8(2,3)14-7-12-5(9)11-6(10-4)13-7/h1-4H3,(H2,10,11,12,13,14)",OFWPFMDXRGTHFT-UHFFFAOYSA-N,DTXCID20110397,-,5,-,-,30,-,-,-,-,-,-
N-Butyl-3-chloro-6-hydrazinylpyridazin-4-amine,61261-46-9,DTXSID90615440,CCCCNC1=CC(NN)=NN=C1Cl,CCCCNC1=CC(NN)=NN=C1Cl,C8H14ClN5,215.0937732,"InChI=1S/C8H14ClN5/c1-2-3-4-11-6-5-7(12-10)13-14-8(6)9/h5H,2-4,10H2,1H3,(H2,11,12,13)",QBQMXVMQLWYBQE-UHFFFAOYSA-N,DTXCID40566195,-,1,-,-,6,-,-,-,-,-,-
3-[Difluoro(trimethylsilyl)methyl]aniline,223683-81-6,DTXSID70725071,C[Si](C)(C)C(F)(F)C1=CC(N)=CC=C1,C[Si](C)(C)C(F)(F)C1=CC(N)=CC=C1,C10H15F2NSi,215.0941823,"InChI=1S/C10H15F2NSi/c1-14(2,3)10(11,12)8-5-4-6-9(13)7-8/h4-7H,13H2,1-3H3",BUIJCBOSNIIPTB-UHFFFAOYSA-N,DTXCID80675816,-,1,-,-,6,-,-,-,-,-,-
5-(4-Methoxy-3-methylphenyl)pyridin-3-ol,1261909-58-3,DTXSID00682784,COC1=C(C)C=C(C=C1)C1=CC(O)=CN=C1,COC1=C(C)C=C(C=C1)C1=CC(O)=CN=C1,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c1-9-5-10(3-4-13(9)16-2)11-6-12(15)8-14-7-11/h3-8,15H,1-2H3",AAPLSPYTFMVQBS-UHFFFAOYSA-N,DTXCID40633533,-,1,-,-,7,-,-,-,-,-,-
5-nitro-6-phenylbicyclo[2.2.1]hept-2-ene,92028-79-0,DTXSID90302247,[H]C12CC([H])(C=C1)C(C2C1=CC=CC=C1)[N+]([O-])=O,[H]C12CC([H])(C=C1)C(C2C1=CC=CC=C1)[N+]([O-])=O,C13H13NO2,215.0946287,"InChI=1S/C13H13NO2/c15-14(16)13-11-7-6-10(8-11)12(13)9-4-2-1-3-5-9/h1-7,10-13H,8H2",ABLIRAIUNBLRPK-UHFFFAOYSA-N,DTXCID40954699,-,2,-,-,18,-,-,-,-,-,-
